Product_ID,Country,Category,Item_Name,Price_Local,Currency,Technical_Specs,Internal_Notes
NG-K-3001,Nigeria,Kitchen,Double Door Fridge,1794768,NGN,Model: Double Rev-9; Power: 793W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 10%; Batch: B-667; Location: Nigeria.
ZA-F-3122,South Africa,Furniture,Coffee Table Glass,32733,ZAR,Model: Coffee Rev-7; Power: 1952W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 28%; Batch: B-377; Location: South Africa.
RW-A-3123,Rwanda,Automotive,Motorcycle Delivery Pro,3691538,RWF,Model: Motorcycle Rev-6; Power: 593W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 23%; Batch: B-137; Location: Rwanda.
GH-O-3124,Ghana,Office,Desktop Laminator,21655,GHS,Model: Desktop Rev-2; Power: 988W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 11%; Batch: B-845; Location: Ghana.
NG-O-3125,Nigeria,Office,Vertical Ergonomic Mouse,1054990,NGN,Model: Vertical Rev-2; Power: 1205W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 34%; Batch: B-207; Location: Nigeria.
IN-A-3126,India,Automotive,Volt EV Sedan,40824,INR,Model: Volt Rev-4; Power: 232W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 7%; Batch: B-208; Location: India.
IN-F-3127,India,Furniture,King Size Bed Frame,55707,INR,Model: King Rev-8; Power: 2118W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 29%; Batch: B-512; Location: India.
RW-F-3128,Rwanda,Furniture,Recliner Armchair,3479507,RWF,Model: Recliner Rev-3; Power: 1834W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 2%; Batch: B-947; Location: Rwanda.
ZA-A-3129,South Africa,Automotive,Motorcycle Delivery Pro,5469,ZAR,Model: Motorcycle Rev-2; Power: 1772W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 31%; Batch: B-265; Location: South Africa.
IC-O-3130,Ivory Coast,Office,HD Web Camera,1667193,XOF,Model: HD Rev-8; Power: 298W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 3%; Batch: B-587; Location: Ivory Coast.
NL-A-3131,Netherlands,Automotive,Rapid Diesel Truck,1825,EUR,Model: Rapid Rev-10; Power: 698W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 11%; Batch: B-578; Location: Netherlands.
NL-K-3132,Netherlands,Kitchen,Espresso Machine,2538,EUR,Model: Espresso Rev-1; Power: 610W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 27%; Batch: B-468; Location: Netherlands.
ZA-F-3133,South Africa,Furniture,Outdoor Patio Set,14585,ZAR,Model: Outdoor Rev-3; Power: 1251W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 29%; Batch: B-775; Location: South Africa.
GH-A-3134,Ghana,Automotive,Volt EV Sedan,21966,GHS,Model: Volt Rev-4; Power: 224W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 24%; Batch: B-867; Location: Ghana.
NG-A-3135,Nigeria,Automotive,City Hybrid Compact,1363415,NGN,Model: City Rev-1; Power: 1347W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 27%; Batch: B-490; Location: Nigeria.
KE-F-3136,Kenya,Furniture,Oak Dining Table,372525,KES,Model: Oak Rev-3; Power: 208W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 28%; Batch: B-998; Location: Kenya.
KE-A-3137,Kenya,Automotive,City Hybrid Compact,370763,KES,Model: City Rev-6; Power: 1791W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 11%; Batch: B-881; Location: Kenya.
KE-O-3138,Kenya,Office,File Cabinet 3-Drawer,447070,KES,Model: File Rev-5; Power: 2057W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 22%; Batch: B-668; Location: Kenya.
UG-F-3139,Uganda,Furniture,Recliner Armchair,13085173,UGX,Model: Recliner Rev-10; Power: 305W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 17%; Batch: B-457; Location: Uganda.
IN-E-3140,India,Electronics,Wireless Noise-Canceling Headphones,127788,INR,Model: Wireless Rev-9; Power: 809W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 6%; Batch: B-166; Location: India.
ZA-E-3141,South Africa,Electronics,External SSD 2TB,51408,ZAR,Model: External Rev-10; Power: 135W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 17%; Batch: B-478; Location: South Africa.
NG-O-3142,Nigeria,Office,File Cabinet 3-Drawer,3461817,NGN,Model: File Rev-7; Power: 1708W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 30%; Batch: B-902; Location: Nigeria.
IC-K-3143,Ivory Coast,Kitchen,Double Door Fridge,2403213,XOF,Model: Double Rev-4; Power: 1316W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 35%; Batch: B-735; Location: Ivory Coast.
CM-A-3144,Cameroon,Automotive,Motorcycle Delivery Pro,1994679,XAF,Model: Motorcycle Rev-6; Power: 789W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 21%; Batch: B-686; Location: Cameroon.
KE-F-3145,Kenya,Furniture,King Size Bed Frame,249593,KES,Model: King Rev-6; Power: 751W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 26%; Batch: B-208; Location: Kenya.
NL-F-3146,Netherlands,Furniture,Wardrobe Classic,2919,EUR,Model: Wardrobe Rev-3; Power: 1026W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 2%; Batch: B-671; Location: Netherlands.
NL-F-3147,Netherlands,Furniture,Wardrobe Classic,1437,EUR,Model: Wardrobe Rev-5; Power: 1062W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 2%; Batch: B-139; Location: Netherlands.
NG-E-3148,Nigeria,Electronics,Wireless Noise-Canceling Headphones,3955934,NGN,Model: Wireless Rev-9; Power: 1598W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 3%; Batch: B-904; Location: Nigeria.
IN-K-3149,India,Kitchen,Air Fryer Pro,220343,INR,Model: Air Rev-1; Power: 1140W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 3%; Batch: B-443; Location: India.
GH-E-3150,Ghana,Electronics,Nova Phone Z,12857,GHS,Model: Nova Rev-9; Power: 1411W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 31%; Batch: B-894; Location: Ghana.
GH-F-3151,Ghana,Furniture,Comfort Sofa,23779,GHS,Model: Comfort Rev-4; Power: 602W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 32%; Batch: B-385; Location: Ghana.
GH-A-3152,Ghana,Automotive,City Hybrid Compact,22402,GHS,Model: City Rev-2; Power: 1074W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 9%; Batch: B-374; Location: Ghana.
IN-E-3153,India,Electronics,Bluetooth Speaker Rugged,132043,INR,Model: Bluetooth Rev-4; Power: 2371W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 14%; Batch: B-958; Location: India.
KE-A-3154,Kenya,Automotive,Utility Van,8526,KES,Model: Utility Rev-2; Power: 2353W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 14%; Batch: B-420; Location: Kenya.
NG-K-3155,Nigeria,Kitchen,Slow Cooker Digital,538578,NGN,Model: Slow Rev-4; Power: 1343W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 15%; Batch: B-688; Location: Nigeria.
IN-F-3156,India,Furniture,Coffee Table Glass,241453,INR,Model: Coffee Rev-4; Power: 2015W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 3%; Batch: B-632; Location: India.
KE-K-3157,Kenya,Kitchen,Bread Maker,383571,KES,Model: Bread Rev-6; Power: 471W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 5%; Batch: B-588; Location: Kenya.
RW-E-3158,Rwanda,Electronics,Digital Camera 4K,1289303,RWF,Model: Digital Rev-4; Power: 954W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 25%; Batch: B-973; Location: Rwanda.
UG-F-3159,Uganda,Furniture,Zenith Standing Desk,4781882,UGX,Model: Zenith Rev-6; Power: 949W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 13%; Batch: B-268; Location: Uganda.
ZA-A-3160,South Africa,Automotive,Electric Scooter,37932,ZAR,Model: Electric Rev-2; Power: 758W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 11%; Batch: B-170; Location: South Africa.
ZA-E-3161,South Africa,Electronics,Nova Phone Z,51452,ZAR,Model: Nova Rev-7; Power: 1928W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 27%; Batch: B-678; Location: South Africa.
KE-K-3162,Kenya,Kitchen,Espresso Machine,102925,KES,Model: Espresso Rev-8; Power: 1563W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 21%; Batch: B-137; Location: Kenya.
IC-K-3163,Ivory Coast,Kitchen,Espresso Machine,1601138,XOF,Model: Espresso Rev-1; Power: 775W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 21%; Batch: B-804; Location: Ivory Coast.
NL-A-3164,Netherlands,Automotive,Rapid Diesel Truck,1950,EUR,Model: Rapid Rev-7; Power: 1692W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 2%; Batch: B-394; Location: Netherlands.
CM-A-3165,Cameroon,Automotive,Motorcycle Delivery Pro,1261984,XAF,Model: Motorcycle Rev-3; Power: 1896W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 2%; Batch: B-835; Location: Cameroon.
IC-E-3166,Ivory Coast,Electronics,Digital Camera 4K,519593,XOF,Model: Digital Rev-9; Power: 1269W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 22%; Batch: B-840; Location: Ivory Coast.
UG-A-3167,Uganda,Automotive,Utility Van,337983,UGX,Model: Utility Rev-3; Power: 1750W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 11%; Batch: B-815; Location: Uganda.
NG-E-3168,Nigeria,Electronics,4K Ultra Monitor,3453554,NGN,Model: 4K Rev-6; Power: 668W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 9%; Batch: B-117; Location: Nigeria.
IN-O-3169,India,Office,Mechanical RGB Keyboard,16623,INR,Model: Mechanical Rev-10; Power: 1548W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 4%; Batch: B-372; Location: India.
NG-O-3170,Nigeria,Office,Whiteboard Magnetic,2518937,NGN,Model: Whiteboard Rev-5; Power: 2166W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 29%; Batch: B-441; Location: Nigeria.
CM-O-3171,Cameroon,Office,HD Web Camera,1249613,XAF,Model: HD Rev-5; Power: 2167W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 18%; Batch: B-974; Location: Cameroon.
IC-K-3172,Ivory Coast,Kitchen,Dishwasher Silent,978882,XOF,Model: Dishwasher Rev-4; Power: 1655W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 34%; Batch: B-982; Location: Ivory Coast.
KE-K-3173,Kenya,Kitchen,Dishwasher Silent,463202,KES,Model: Dishwasher Rev-10; Power: 156W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 23%; Batch: B-626; Location: Kenya.
GH-K-3174,Ghana,Kitchen,Induction Cooktop,10965,GHS,Model: Induction Rev-9; Power: 1823W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 26%; Batch: B-710; Location: Ghana.
KE-O-3175,Kenya,Office,Paper Shredder,464699,KES,Model: Paper Rev-8; Power: 1286W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 15%; Batch: B-891; Location: Kenya.
ZA-O-3176,South Africa,Office,Projector 4K,48815,ZAR,Model: Projector Rev-5; Power: 1907W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 13%; Batch: B-792; Location: South Africa.
CM-K-3177,Cameroon,Kitchen,Espresso Machine,150376,XAF,Model: Espresso Rev-2; Power: 2323W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 10%; Batch: B-966; Location: Cameroon.
CM-E-3178,Cameroon,Electronics,External SSD 2TB,1245197,XAF,Model: External Rev-9; Power: 500W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 8%; Batch: B-605; Location: Cameroon.
IC-O-3179,Ivory Coast,Office,Projector 4K,1906727,XOF,Model: Projector Rev-2; Power: 1757W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 24%; Batch: B-299; Location: Ivory Coast.
NG-E-3180,Nigeria,Electronics,Apex Smart Tab,3362968,NGN,Model: Apex Rev-6; Power: 1601W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 20%; Batch: B-232; Location: Nigeria.
NG-O-3181,Nigeria,Office,Whiteboard Magnetic,3156898,NGN,Model: Whiteboard Rev-6; Power: 1445W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 26%; Batch: B-464; Location: Nigeria.
UG-F-3182,Uganda,Furniture,Oak Dining Table,10650730,UGX,Model: Oak Rev-4; Power: 2157W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 6%; Batch: B-368; Location: Uganda.
GH-F-3183,Ghana,Furniture,Outdoor Patio Set,25690,GHS,Model: Outdoor Rev-9; Power: 727W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 6%; Batch: B-733; Location: Ghana.
NG-E-3184,Nigeria,Electronics,Steinberg ProBook X1,1029573,NGN,Model: Steinberg Rev-2; Power: 1063W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 35%; Batch: B-191; Location: Nigeria.
NG-K-3185,Nigeria,Kitchen,EcoVolt Smart Kettle,424150,NGN,Model: EcoVolt Rev-7; Power: 1731W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 14%; Batch: B-153; Location: Nigeria.
NG-O-3186,Nigeria,Office,Paper Shredder,315212,NGN,Model: Paper Rev-4; Power: 667W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 16%; Batch: B-533; Location: Nigeria.
NG-F-3187,Nigeria,Furniture,King Size Bed Frame,1288602,NGN,Model: King Rev-10; Power: 2354W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 25%; Batch: B-411; Location: Nigeria.
CM-A-3188,Cameroon,Automotive,Volt EV Sedan,97483,XAF,Model: Volt Rev-5; Power: 1355W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 22%; Batch: B-508; Location: Cameroon.
ZA-O-3189,South Africa,Office,Scan Elite 50,4037,ZAR,Model: Scan Rev-4; Power: 1445W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 21%; Batch: B-368; Location: South Africa.
GH-F-3190,Ghana,Furniture,Coffee Table Glass,7946,GHS,Model: Coffee Rev-8; Power: 1148W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 16%; Batch: B-854; Location: Ghana.
GH-E-3191,Ghana,Electronics,Smart Watch Elite,20904,GHS,Model: Smart Rev-6; Power: 1503W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 20%; Batch: B-496; Location: Ghana.
NG-A-3192,Nigeria,Automotive,Luxury Coupe,3759908,NGN,Model: Luxury Rev-1; Power: 1118W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 28%; Batch: B-222; Location: Nigeria.
CM-A-3193,Cameroon,Automotive,Electric Scooter,142019,XAF,Model: Electric Rev-8; Power: 2386W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 8%; Batch: B-546; Location: Cameroon.
UG-F-3194,Uganda,Furniture,Ergo Office Chair,6684759,UGX,Model: Ergo Rev-1; Power: 898W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 14%; Batch: B-307; Location: Uganda.
IN-A-3195,India,Automotive,Electric Scooter,3915,INR,Model: Electric Rev-6; Power: 333W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 30%; Batch: B-793; Location: India.
ZA-O-3196,South Africa,Office,Jet Print Pro,50726,ZAR,Model: Jet Rev-10; Power: 1324W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 24%; Batch: B-574; Location: South Africa.
RW-A-3197,Rwanda,Automotive,Titan SUV,3609467,RWF,Model: Titan Rev-5; Power: 1887W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 18%; Batch: B-662; Location: Rwanda.
KE-F-3198,Kenya,Furniture,Zenith Standing Desk,307320,KES,Model: Zenith Rev-5; Power: 2228W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 24%; Batch: B-377; Location: Kenya.
RW-F-3199,Rwanda,Furniture,Ergo Office Chair,893111,RWF,Model: Ergo Rev-3; Power: 2059W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 29%; Batch: B-923; Location: Rwanda.
CM-E-3200,Cameroon,Electronics,Gaming Console X,1506828,XAF,Model: Gaming Rev-7; Power: 1542W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 3%; Batch: B-260; Location: Cameroon.
KE-O-3201,Kenya,Office,Scan Elite 50,327443,KES,Model: Scan Rev-8; Power: 1505W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 12%; Batch: B-950; Location: Kenya.
NG-F-3202,Nigeria,Furniture,Ergo Office Chair,3031019,NGN,Model: Ergo Rev-8; Power: 1262W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 7%; Batch: B-276; Location: Nigeria.
IN-A-3203,India,Automotive,Utility Van,33395,INR,Model: Utility Rev-4; Power: 1738W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 12%; Batch: B-694; Location: India.
GH-A-3204,Ghana,Automotive,Volt EV Sedan,13704,GHS,Model: Volt Rev-3; Power: 458W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 17%; Batch: B-284; Location: Ghana.
IN-F-3205,India,Furniture,Ergo Office Chair,181870,INR,Model: Ergo Rev-1; Power: 1979W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 8%; Batch: B-799; Location: India.
KE-E-3206,Kenya,Electronics,Smart Watch Elite,301192,KES,Model: Smart Rev-1; Power: 1232W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 21%; Batch: B-703; Location: Kenya.
GH-O-3207,Ghana,Office,Projector 4K,5214,GHS,Model: Projector Rev-7; Power: 574W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 26%; Batch: B-527; Location: Ghana.
ZA-E-3208,South Africa,Electronics,Nova Phone Z,23361,ZAR,Model: Nova Rev-8; Power: 1821W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 14%; Batch: B-783; Location: South Africa.
ZA-A-3209,South Africa,Automotive,Luxury Coupe,50899,ZAR,Model: Luxury Rev-1; Power: 2094W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 13%; Batch: B-413; Location: South Africa.
IC-K-3210,Ivory Coast,Kitchen,Double Door Fridge,381636,XOF,Model: Double Rev-5; Power: 1528W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 25%; Batch: B-937; Location: Ivory Coast.
KE-K-3211,Kenya,Kitchen,Espresso Machine,142890,KES,Model: Espresso Rev-9; Power: 2126W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 21%; Batch: B-677; Location: Kenya.
RW-A-3212,Rwanda,Automotive,Titan SUV,3673845,RWF,Model: Titan Rev-1; Power: 2112W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 4%; Batch: B-507; Location: Rwanda.
IC-F-3213,Ivory Coast,Furniture,Minimalist Bookshelf,270452,XOF,Model: Minimalist Rev-8; Power: 1407W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 32%; Batch: B-397; Location: Ivory Coast.
NL-K-3214,Netherlands,Kitchen,Turbo-Blend 500,1133,EUR,Model: Turbo-Blend Rev-9; Power: 349W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 29%; Batch: B-892; Location: Netherlands.
UG-E-3215,Uganda,Electronics,Steinberg ProBook X1,1699424,UGX,Model: Steinberg Rev-2; Power: 2349W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 6%; Batch: B-822; Location: Uganda.
NG-E-3216,Nigeria,Electronics,Apex Smart Tab,1038291,NGN,Model: Apex Rev-5; Power: 283W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 7%; Batch: B-662; Location: Nigeria.
UG-E-3217,Uganda,Electronics,Nova Phone Z,4502993,UGX,Model: Nova Rev-4; Power: 2115W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 19%; Batch: B-648; Location: Uganda.
GH-E-3218,Ghana,Electronics,Wireless Noise-Canceling Headphones,21190,GHS,Model: Wireless Rev-8; Power: 1321W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 12%; Batch: B-650; Location: Ghana.
IC-O-3219,Ivory Coast,Office,Whiteboard Magnetic,1986363,XOF,Model: Whiteboard Rev-2; Power: 480W; Condition: Refurbished,[LEGAL] Supplier: GlobalTrade; Margin: 11%; Batch: B-501; Location: Ivory Coast.
UG-O-3220,Uganda,Office,HD Web Camera,4910314,UGX,Model: HD Rev-10; Power: 214W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 30%; Batch: B-688; Location: Uganda.
IC-A-3221,Ivory Coast,Automotive,Rapid Diesel Truck,1602978,XOF,Model: Rapid Rev-8; Power: 2192W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 34%; Batch: B-960; Location: Ivory Coast.
CM-E-3222,Cameroon,Electronics,External SSD 2TB,1621558,XAF,Model: External Rev-7; Power: 1355W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 30%; Batch: B-194; Location: Cameroon.
NG-F-3223,Nigeria,Furniture,Recliner Armchair,1709577,NGN,Model: Recliner Rev-2; Power: 2215W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 5%; Batch: B-638; Location: Nigeria.
NG-A-3224,Nigeria,Automotive,Titan SUV,784649,NGN,Model: Titan Rev-9; Power: 686W; Condition: New,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 28%; Batch: B-267; Location: Nigeria.
KE-O-3225,Kenya,Office,Paper Shredder,426387,KES,Model: Paper Rev-4; Power: 914W; Condition: New,[SECURITY] Supplier: GlobalTrade; Margin: 24%; Batch: B-562; Location: Kenya.
NL-F-3226,Netherlands,Furniture,Outdoor Patio Set,2733,EUR,Model: Outdoor Rev-2; Power: 627W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 34%; Batch: B-129; Location: Netherlands.
UG-O-3227,Uganda,Office,Vertical Ergonomic Mouse,18858598,UGX,Model: Vertical Rev-4; Power: 295W; Condition: Refurbished,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 34%; Batch: B-639; Location: Uganda.
RW-A-3228,Rwanda,Automotive,Volt EV Sedan,2642524,RWF,Model: Volt Rev-2; Power: 1329W; Condition: New,[LEGAL] Supplier: GlobalTrade; Margin: 9%; Batch: B-555; Location: Rwanda.
KE-F-3229,Kenya,Furniture,Recliner Armchair,174195,KES,Model: Recliner Rev-5; Power: 454W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 14%; Batch: B-961; Location: Kenya.
CM-K-3230,Cameroon,Kitchen,Slow Cooker Digital,876712,XAF,Model: Slow Rev-2; Power: 1095W; Condition: New,[CONFIDENTIAL] Supplier: GlobalTrade; Margin: 16%; Batch: B-668; Location: Cameroon.
IN-A-3231,India,Automotive,Volt EV Sedan,209013,INR,Model: Volt Rev-3; Power: 896W; Condition: Refurbished,[INTERNAL-ONLY] Supplier: GlobalTrade; Margin: 5%; Batch: B-532; Location: India.
CM-O-3232,Cameroon,Office,Scan Elite 50,876983,XAF,Model: Scan Rev-5; Power: 2034W; Condition: Refurbished,[SECURITY] Supplier: GlobalTrade; Margin: 35%; Batch: B-745; Location: Cameroon.
IN-A-3233,India,Automotive,Luxury Coupe,131303,INR,Model: Luxury Rev-9; Power: 135W; Condition: Refurbished,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 28%; Batch: B-379; Location: India.
KE-F-3234,Kenya,Furniture,Coffee Table Glass,447162,KES,Model: Coffee Rev-5; Power: 2139W; Condition: New,[OFF-LIMITS] Supplier: GlobalTrade; Margin: 21%; Batch: B-258; Location: Kenya.
