Product_ID,Country,Category,Item_Name,Price_Local,Currency,Technical_Specs,Internal_Notes
NI-A-0000,Nigeria,Kitchen Appliances,Smart Kettle Pro,69028.1,NGN,"1.7L, 3000W, boil-dry protection, LED display",Nordic Wholesale | Promo margin 12% | Backorder until 02/15
GH-V-0151,Ghana,TV & Display,LED TV 55 inch,5996.95,GHS,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Nordic Wholesale | Margin 22% | Fulfilled from NL depot
US-W-0152,United States,Wearables,Fitness Tracker Band,33.22,USD,"Steps, sleep, HR, 14-day battery",Warehouse A-12 | Pacific Imports Inc | Target margin 18%
NI-X-0153,Nigeria,TV & Display,LED TV 55 inch,692348.79,NGN,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Africa Direct Trading | Low stock alert | Bulk discount applies 15%
CA-Y-0154,Canada,Audio,Wireless Bluetooth Earbuds,48.26,CAD,"ANC, 24h battery, IPX5, USB-C",Margin 22% | Acme Electronics Ltd | Low stock alert
GH-Z-0155,Ghana,Power & Batteries,Portable Power Bank 20K,314.97,GHS,"20000mAh, dual USB, 18W PD",Bulk discount applies 15% | Stock in WH3 Berlin | Pacific Imports Inc
SA-A-0156,South Africa,Home Appliances,Electric Fan Tower,961.04,ZAR,"Oscillating, 3 speeds, remote, timer",Africa Direct Trading | Margin 22% | Backorder until 02/15
US-B-0157,United States,Power & Batteries,Portable Power Bank 20K,25.75,USD,"20000mAh, dual USB, 18W PD",EuroTech Suppliers | VIP margin 25% | Backorder until 02/15
SA-C-0158,South Africa,Computing,Webcam HD Pro,1075.41,ZAR,"1080p 60fps, built-in mic, auto-focus",Nordic Wholesale | Stock in WH3 Berlin | Promo margin 12%
GH-D-0159,Ghana,TV & Display,LED TV 55 inch,6240.18,GHS,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Margin 22% | Backorder until 02/15 | Nordic Wholesale
FR-E-0160,France,Personal Care,Electric Toothbrush,42.33,EUR,"Sonic, 3 modes, 2-week battery",Fulfilled from NL depot | Acme Electronics Ltd | Promo margin 12%
NI-F-0161,Nigeria,Solar & Power,Solar Inverter TS-9000-X,1918844.96,NGN,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",EuroTech Suppliers | Warehouse A-12 | Promo margin 12%
NI-G-0162,Nigeria,Audio,Bluetooth Speaker,81380.0,NGN,"20W, waterproof IPX7, 15h playback",Africa Direct Trading | Bulk discount applies 15% | Backorder until 02/15
GE-H-0163,Germany,Personal Care,Electric Toothbrush,36.86,EUR,"Sonic, 3 modes, 2-week battery",EuroTech Suppliers | Promo margin 12% | Warehouse A-12
US-I-0164,United States,Home Appliances,Electric Fan Tower,55.52,USD,"Oscillating, 3 speeds, remote, timer",Low stock alert | VIP margin 25% | Pacific Imports Inc
CD-J-0165,Côte d'Ivoire,Solar & Power,Solar Inverter TS-9000-X,799959.0,XOF,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Global Sourcing Co | Bulk discount applies 15% | Backorder until 02/15
NE-K-0166,Netherlands,Power & Batteries,Portable Power Bank 20K,24.56,EUR,"20000mAh, dual USB, 18W PD",Fulfilled from NL depot | Margin 22% | Acme Electronics Ltd
CA-L-0167,Canada,Wearables,Fitness Tracker Band,37.9,CAD,"Steps, sleep, HR, 14-day battery",Margin 22% | Warehouse A-12 | Nordic Wholesale
NI-M-0168,Nigeria,Computing,Mechanical Keyboard,124820.81,NGN,"Cherry MX, RGB, wired, UK layout",Stock in WH3 Berlin | Pacific Imports Inc | Bulk discount applies 15%
CD-N-0169,Côte d'Ivoire,Kitchen Appliances,Smart Kettle Pro,26136.95,XOF,"1.7L, 3000W, boil-dry protection, LED display",Promo margin 12% | EuroTech Suppliers | Low stock alert
KE-O-0170,Kenya,Wearables,Fitness Tracker Band,3816.34,KES,"Steps, sleep, HR, 14-day battery",Pacific Imports Inc | Margin 22% | Stock in WH3 Berlin
FR-P-0171,France,Home Appliances,Air Purifier Compact,96.02,EUR,"HEPA H13, 3 speeds, 25m² coverage",VIP margin 25% | Africa Direct Trading | Backorder until 02/15
KE-Q-0172,Kenya,Personal Care,Electric Toothbrush,5388.9,KES,"Sonic, 3 modes, 2-week battery",Low stock alert | Promo margin 12% | Global Sourcing Co
CD-R-0173,Côte d'Ivoire,Audio,Wireless Bluetooth Earbuds,22036.2,XOF,"ANC, 24h battery, IPX5, USB-C",Promo margin 12% | Nordic Wholesale | Backorder until 02/15
US-S-0174,United States,Wearables,Fitness Tracker Band,30.28,USD,"Steps, sleep, HR, 14-day battery",Target margin 18% | Fulfilled from NL depot | Nordic Wholesale
GH-T-0175,Ghana,Home Appliances,Air Purifier Compact,1253.53,GHS,"HEPA H13, 3 speeds, 25m² coverage",Backorder until 02/15 | EuroTech Suppliers | Target margin 18%
GH-U-0176,Ghana,Computing,Webcam HD Pro,747.63,GHS,"1080p 60fps, built-in mic, auto-focus",Target margin 18% | Stock in WH3 Berlin | Nordic Wholesale
CD-V-0177,Côte d'Ivoire,Home Appliances,Air Purifier Compact,56852.22,XOF,"HEPA H13, 3 speeds, 25m² coverage",Africa Direct Trading | Margin 22% | Warehouse A-12
SA-W-0178,South Africa,Wearables,Fitness Tracker Band,570.49,ZAR,"Steps, sleep, HR, 14-day battery",Bulk discount applies 15% | Stock in WH3 Berlin | Pacific Imports Inc
SA-X-0179,South Africa,Home Appliances,Electric Fan Tower,1029.38,ZAR,"Oscillating, 3 speeds, remote, timer",Fulfilled from NL depot | Margin 22% | Global Sourcing Co
NE-Y-0180,Netherlands,TV & Display,LED TV 55 inch,449.44,EUR,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Target margin 18% | Low stock alert | Acme Electronics Ltd
GH-Z-0181,Ghana,Computing,Webcam HD Pro,710.16,GHS,"1080p 60fps, built-in mic, auto-focus",Fulfilled from NL depot | VIP margin 25% | EuroTech Suppliers
GE-A-0182,Germany,Solar & Power,Solar Inverter TS-9000-X,1171.82,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Acme Electronics Ltd | Stock in WH3 Berlin | Bulk discount applies 15%
CD-B-0183,Côte d'Ivoire,TV & Display,LED TV 55 inch,269039.64,XOF,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",VIP margin 25% | Africa Direct Trading | Fulfilled from NL depot
SA-C-0184,South Africa,Computing,"Tablet 10""",4080.29,ZAR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Africa Direct Trading | Margin 22% | Warehouse A-12
NE-D-0185,Netherlands,TV & Display,LED TV 55 inch,398.9,EUR,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Stock in WH3 Berlin | Pacific Imports Inc | VIP margin 25%
FR-E-0186,France,Computing,"Tablet 10""",202.71,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Target margin 18% | Fulfilled from NL depot | EuroTech Suppliers
US-F-0187,United States,Computing,"Tablet 10""",221.49,USD,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Target margin 18% | Pacific Imports Inc | Warehouse A-12
UK-G-0188,United Kingdom,Computing,Webcam HD Pro,42.22,GBP,"1080p 60fps, built-in mic, auto-focus",Target margin 18% | Stock in WH3 Berlin | Pacific Imports Inc
FR-H-0189,France,Home Appliances,Electric Fan Tower,47.24,EUR,"Oscillating, 3 speeds, remote, timer",Stock in WH3 Berlin | Nordic Wholesale | Target margin 18%
KE-I-0190,Kenya,Kitchen Appliances,Coffee Maker Drip,4977.46,KES,"12-cup, programmable, thermal carafe",VIP margin 25% | Fulfilled from NL depot | Global Sourcing Co
UK-J-0191,United Kingdom,Wearables,Smart Watch Sport,73.81,GBP,"GPS, heart rate, 5ATM, 7-day battery",Warehouse A-12 | Pacific Imports Inc | Bulk discount applies 15%
US-K-0192,United States,Personal Care,Electric Toothbrush,44.48,USD,"Sonic, 3 modes, 2-week battery",VIP margin 25% | Pacific Imports Inc | Backorder until 02/15
FR-L-0193,France,Audio,Wireless Bluetooth Earbuds,33.29,EUR,"ANC, 24h battery, IPX5, USB-C",Pacific Imports Inc | Backorder until 02/15 | VIP margin 25%
GH-M-0194,Ghana,Computing,Webcam HD Pro,728.63,GHS,"1080p 60fps, built-in mic, auto-focus",Global Sourcing Co | Low stock alert | VIP margin 25%
FR-N-0195,France,Wearables,Fitness Tracker Band,28.2,EUR,"Steps, sleep, HR, 14-day battery",Margin 22% | EuroTech Suppliers | Warehouse A-12
UK-O-0196,United Kingdom,Computing,"Tablet 10""",180.53,GBP,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Pacific Imports Inc | Margin 22% | Stock in WH3 Berlin
FR-P-0197,France,Lighting,LED Desk Lamp,27.53,EUR,"Dimmable, USB port, 5 brightness levels",EuroTech Suppliers | Bulk discount applies 15% | Fulfilled from NL depot
GH-Q-0198,Ghana,Power & Batteries,Portable Power Bank 20K,351.6,GHS,"20000mAh, dual USB, 18W PD",VIP margin 25% | Pacific Imports Inc | Fulfilled from NL depot
NI-R-0199,Nigeria,Personal Care,Electric Toothbrush,62645.31,NGN,"Sonic, 3 modes, 2-week battery",Low stock alert | Pacific Imports Inc | Target margin 18%
GH-S-0200,Ghana,Home Appliances,Electric Fan Tower,690.36,GHS,"Oscillating, 3 speeds, remote, timer",Pacific Imports Inc | VIP margin 25% | Backorder until 02/15
GH-T-0201,Ghana,Home Appliances,Electric Fan Tower,618.53,GHS,"Oscillating, 3 speeds, remote, timer",Fulfilled from NL depot | Acme Electronics Ltd | VIP margin 25%
US-U-0202,United States,Personal Care,Electric Toothbrush,43.61,USD,"Sonic, 3 modes, 2-week battery",EuroTech Suppliers | Target margin 18% | Warehouse A-12
US-V-0203,United States,Computing,"Tablet 10""",225.19,USD,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Stock in WH3 Berlin | Bulk discount applies 15% | Africa Direct Trading
GH-W-0204,Ghana,Wearables,Fitness Tracker Band,386.99,GHS,"Steps, sleep, HR, 14-day battery",Warehouse A-12 | Nordic Wholesale | Bulk discount applies 15%
GH-X-0205,Ghana,Personal Care,Electric Toothbrush,534.92,GHS,"Sonic, 3 modes, 2-week battery",Fulfilled from NL depot | Pacific Imports Inc | VIP margin 25%
CA-Y-0206,Canada,Lighting,LED Desk Lamp,38.12,CAD,"Dimmable, USB port, 5 brightness levels",Acme Electronics Ltd | Promo margin 12% | Warehouse A-12
GE-Z-0207,Germany,Audio,Bluetooth Speaker,48.5,EUR,"20W, waterproof IPX7, 15h playback",Target margin 18% | Backorder until 02/15 | Africa Direct Trading
SA-A-0208,South Africa,TV & Display,LED TV 55 inch,7865.76,ZAR,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",VIP margin 25% | Nordic Wholesale | Warehouse A-12
CA-B-0209,Canada,Computing,"Tablet 10""",309.3,CAD,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Fulfilled from NL depot | Margin 22% | Africa Direct Trading
CA-C-0210,Canada,Computing,Webcam HD Pro,75.01,CAD,"1080p 60fps, built-in mic, auto-focus",Global Sourcing Co | VIP margin 25% | Warehouse A-12
SA-D-0211,South Africa,Kitchen Appliances,Smart Kettle Pro,788.55,ZAR,"1.7L, 3000W, boil-dry protection, LED display",Nordic Wholesale | Fulfilled from NL depot | Target margin 18%
KE-E-0212,Kenya,Computing,Webcam HD Pro,7371.59,KES,"1080p 60fps, built-in mic, auto-focus",Target margin 18% | Low stock alert | Acme Electronics Ltd
GE-F-0213,Germany,Computing,Mechanical Keyboard,76.0,EUR,"Cherry MX, RGB, wired, UK layout",Target margin 18% | Stock in WH3 Berlin | Global Sourcing Co
KE-G-0214,Kenya,Power & Batteries,Portable Power Bank 20K,3204.21,KES,"20000mAh, dual USB, 18W PD",Target margin 18% | Nordic Wholesale | Fulfilled from NL depot
US-H-0215,United States,Solar & Power,Solar Inverter TS-9000-X,1172.49,USD,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Pacific Imports Inc | Stock in WH3 Berlin | Margin 22%
CD-I-0216,Côte d'Ivoire,Audio,Bluetooth Speaker,31243.72,XOF,"20W, waterproof IPX7, 15h playback",Bulk discount applies 15% | Africa Direct Trading | Fulfilled from NL depot
NI-J-0217,Nigeria,Audio,Bluetooth Speaker,72421.43,NGN,"20W, waterproof IPX7, 15h playback",Stock in WH3 Berlin | Acme Electronics Ltd | Margin 22%
CA-K-0218,Canada,Wearables,Fitness Tracker Band,43.11,CAD,"Steps, sleep, HR, 14-day battery",Global Sourcing Co | Warehouse A-12 | VIP margin 25%
CD-L-0219,Côte d'Ivoire,Kitchen Appliances,Smart Kettle Pro,27140.8,XOF,"1.7L, 3000W, boil-dry protection, LED display",Warehouse A-12 | Promo margin 12% | EuroTech Suppliers
GE-M-0220,Germany,Kitchen Appliances,Smart Kettle Pro,45.04,EUR,"1.7L, 3000W, boil-dry protection, LED display",Backorder until 02/15 | VIP margin 25% | Pacific Imports Inc
SA-N-0221,South Africa,Home Appliances,Air Purifier Compact,1791.7,ZAR,"HEPA H13, 3 speeds, 25m² coverage",Bulk discount applies 15% | Fulfilled from NL depot | Global Sourcing Co
CA-O-0222,Canada,Wearables,Fitness Tracker Band,38.57,CAD,"Steps, sleep, HR, 14-day battery",Promo margin 12% | Africa Direct Trading | Stock in WH3 Berlin
GE-P-0223,Germany,Wearables,Smart Watch Sport,86.83,EUR,"GPS, heart rate, 5ATM, 7-day battery",Bulk discount applies 15% | EuroTech Suppliers | Backorder until 02/15
US-Q-0224,United States,Solar & Power,Solar Inverter TS-9000-X,1229.41,USD,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Bulk discount applies 15% | EuroTech Suppliers | Low stock alert
SA-R-0225,South Africa,Computing,Mechanical Keyboard,1496.03,ZAR,"Cherry MX, RGB, wired, UK layout",Low stock alert | Nordic Wholesale | Target margin 18%
NI-S-0226,Nigeria,Computing,Mechanical Keyboard,112349.69,NGN,"Cherry MX, RGB, wired, UK layout",Fulfilled from NL depot | Pacific Imports Inc | VIP margin 25%
KE-T-0227,Kenya,Wearables,Smart Watch Sport,10871.4,KES,"GPS, heart rate, 5ATM, 7-day battery",Bulk discount applies 15% | Warehouse A-12 | Global Sourcing Co
FR-U-0228,France,Kitchen Appliances,Coffee Maker Drip,34.15,EUR,"12-cup, programmable, thermal carafe",VIP margin 25% | EuroTech Suppliers | Stock in WH3 Berlin
NI-V-0229,Nigeria,TV & Display,LED TV 55 inch,685590.35,NGN,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Warehouse A-12 | Acme Electronics Ltd | Promo margin 12%
GE-W-0230,Germany,Home Appliances,Electric Fan Tower,54.12,EUR,"Oscillating, 3 speeds, remote, timer",EuroTech Suppliers | Promo margin 12% | Fulfilled from NL depot
US-X-0231,United States,Power & Batteries,Portable Power Bank 20K,26.43,USD,"20000mAh, dual USB, 18W PD",Africa Direct Trading | Promo margin 12% | Backorder until 02/15
FR-Y-0232,France,Lighting,LED Desk Lamp,26.26,EUR,"Dimmable, USB port, 5 brightness levels",Acme Electronics Ltd | Promo margin 12% | Low stock alert
UK-Z-0233,United Kingdom,Power & Batteries,Portable Power Bank 20K,20.6,GBP,"20000mAh, dual USB, 18W PD",Global Sourcing Co | Low stock alert | Bulk discount applies 15%
KE-A-0234,Kenya,Computing,"Tablet 10""",28177.77,KES,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Promo margin 12% | Fulfilled from NL depot | Africa Direct Trading
US-B-0235,United States,Computing,Webcam HD Pro,58.2,USD,"1080p 60fps, built-in mic, auto-focus",Promo margin 12% | Warehouse A-12 | Africa Direct Trading
CA-C-0236,Canada,Kitchen Appliances,Coffee Maker Drip,52.51,CAD,"12-cup, programmable, thermal carafe",Bulk discount applies 15% | Fulfilled from NL depot | Acme Electronics Ltd
SA-D-0237,South Africa,Computing,"Tablet 10""",3745.83,ZAR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Fulfilled from NL depot | Promo margin 12% | Nordic Wholesale
GE-E-0238,Germany,Solar & Power,Solar Inverter TS-9000-X,1155.95,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Stock in WH3 Berlin | VIP margin 25% | Pacific Imports Inc
GE-F-0239,Germany,Kitchen Appliances,Coffee Maker Drip,40.08,EUR,"12-cup, programmable, thermal carafe",Bulk discount applies 15% | Global Sourcing Co | Fulfilled from NL depot
CD-G-0240,Côte d'Ivoire,Computing,Mechanical Keyboard,45616.67,XOF,"Cherry MX, RGB, wired, UK layout",Africa Direct Trading | Bulk discount applies 15% | Fulfilled from NL depot
NE-H-0241,Netherlands,Audio,Bluetooth Speaker,49.03,EUR,"20W, waterproof IPX7, 15h playback",Target margin 18% | Low stock alert | Global Sourcing Co
CA-I-0242,Canada,Wearables,Fitness Tracker Band,43.15,CAD,"Steps, sleep, HR, 14-day battery",Warehouse A-12 | VIP margin 25% | Africa Direct Trading
NI-J-0243,Nigeria,Home Appliances,Air Purifier Compact,166597.99,NGN,"HEPA H13, 3 speeds, 25m² coverage",Global Sourcing Co | Warehouse A-12 | Target margin 18%
CD-K-0244,Côte d'Ivoire,Wearables,Fitness Tracker Band,19318.84,XOF,"Steps, sleep, HR, 14-day battery",Bulk discount applies 15% | Global Sourcing Co | Stock in WH3 Berlin
UK-L-0245,United Kingdom,Wearables,Smart Watch Sport,79.18,GBP,"GPS, heart rate, 5ATM, 7-day battery",Acme Electronics Ltd | Target margin 18% | Stock in WH3 Berlin
NI-M-0246,Nigeria,Lighting,LED Desk Lamp,43905.73,NGN,"Dimmable, USB port, 5 brightness levels",VIP margin 25% | Pacific Imports Inc | Backorder until 02/15
US-N-0247,United States,Solar & Power,Solar Inverter TS-9000-X,1356.23,USD,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Fulfilled from NL depot | Promo margin 12% | Global Sourcing Co
CA-O-0248,Canada,Solar & Power,Solar Inverter TS-9000-X,1607.68,CAD,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Margin 22% | Pacific Imports Inc | Warehouse A-12
CD-P-0249,Côte d'Ivoire,Lighting,LED Desk Lamp,17461.64,XOF,"Dimmable, USB port, 5 brightness levels",Fulfilled from NL depot | VIP margin 25% | Global Sourcing Co
GH-Q-0250,Ghana,Wearables,Fitness Tracker Band,378.4,GHS,"Steps, sleep, HR, 14-day battery",Pacific Imports Inc | Stock in WH3 Berlin | Promo margin 12%
CD-R-0251,Côte d'Ivoire,Audio,Bluetooth Speaker,29507.07,XOF,"20W, waterproof IPX7, 15h playback",Pacific Imports Inc | Promo margin 12% | Warehouse A-12
NE-S-0252,Netherlands,Audio,Bluetooth Speaker,48.05,EUR,"20W, waterproof IPX7, 15h playback",VIP margin 25% | Nordic Wholesale | Warehouse A-12
SA-T-0253,South Africa,Wearables,Fitness Tracker Band,573.68,ZAR,"Steps, sleep, HR, 14-day battery",Margin 22% | Nordic Wholesale | Low stock alert
GE-U-0254,Germany,Kitchen Appliances,Smart Kettle Pro,40.12,EUR,"1.7L, 3000W, boil-dry protection, LED display",Stock in WH3 Berlin | Promo margin 12% | Pacific Imports Inc
NE-V-0255,Netherlands,Kitchen Appliances,Coffee Maker Drip,39.01,EUR,"12-cup, programmable, thermal carafe",Low stock alert | Pacific Imports Inc | Margin 22%
FR-W-0256,France,Power & Batteries,Portable Power Bank 20K,23.64,EUR,"20000mAh, dual USB, 18W PD",VIP margin 25% | Backorder until 02/15 | EuroTech Suppliers
GE-X-0257,Germany,Power & Batteries,Portable Power Bank 20K,22.68,EUR,"20000mAh, dual USB, 18W PD",Warehouse A-12 | VIP margin 25% | Pacific Imports Inc
KE-Y-0258,Kenya,Power & Batteries,Portable Power Bank 20K,3388.17,KES,"20000mAh, dual USB, 18W PD",Low stock alert | Global Sourcing Co | Promo margin 12%
KE-Z-0259,Kenya,Power & Batteries,Portable Power Bank 20K,3391.49,KES,"20000mAh, dual USB, 18W PD",VIP margin 25% | Pacific Imports Inc | Stock in WH3 Berlin
GE-A-0260,Germany,Audio,Wireless Bluetooth Earbuds,36.1,EUR,"ANC, 24h battery, IPX5, USB-C",Fulfilled from NL depot | Pacific Imports Inc | Promo margin 12%
CD-B-0261,Côte d'Ivoire,Kitchen Appliances,Smart Kettle Pro,26420.57,XOF,"1.7L, 3000W, boil-dry protection, LED display",Global Sourcing Co | Margin 22% | Low stock alert
GH-C-0262,Ghana,Lighting,LED Desk Lamp,391.35,GHS,"Dimmable, USB port, 5 brightness levels",Global Sourcing Co | Bulk discount applies 15% | Stock in WH3 Berlin
KE-D-0263,Kenya,Kitchen Appliances,Coffee Maker Drip,4724.81,KES,"12-cup, programmable, thermal carafe",EuroTech Suppliers | VIP margin 25% | Low stock alert
NE-E-0264,Netherlands,Kitchen Appliances,Smart Kettle Pro,42.64,EUR,"1.7L, 3000W, boil-dry protection, LED display",VIP margin 25% | Nordic Wholesale | Low stock alert
GE-F-0265,Germany,Wearables,Smart Watch Sport,77.85,EUR,"GPS, heart rate, 5ATM, 7-day battery",EuroTech Suppliers | Stock in WH3 Berlin | Margin 22%
FR-G-0266,France,Wearables,Fitness Tracker Band,26.32,EUR,"Steps, sleep, HR, 14-day battery",Stock in WH3 Berlin | Promo margin 12% | Africa Direct Trading
CD-H-0267,Côte d'Ivoire,Computing,Webcam HD Pro,37875.64,XOF,"1080p 60fps, built-in mic, auto-focus",Margin 22% | Low stock alert | Global Sourcing Co
CA-I-0268,Canada,Kitchen Appliances,Smart Kettle Pro,60.93,CAD,"1.7L, 3000W, boil-dry protection, LED display",Promo margin 12% | Warehouse A-12 | Pacific Imports Inc
CD-J-0269,Côte d'Ivoire,Solar & Power,Solar Inverter TS-9000-X,721992.32,XOF,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Pacific Imports Inc | Fulfilled from NL depot | VIP margin 25%
SA-K-0270,South Africa,Wearables,Smart Watch Sport,1732.52,ZAR,"GPS, heart rate, 5ATM, 7-day battery",EuroTech Suppliers | Margin 22% | Low stock alert
CD-L-0271,Côte d'Ivoire,Computing,Webcam HD Pro,36571.31,XOF,"1080p 60fps, built-in mic, auto-focus",EuroTech Suppliers | Backorder until 02/15 | Margin 22%
UK-M-0272,United Kingdom,Solar & Power,Solar Inverter TS-9000-X,913.74,GBP,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Margin 22% | Warehouse A-12 | Africa Direct Trading
NI-N-0273,Nigeria,Audio,Wireless Bluetooth Earbuds,54627.24,NGN,"ANC, 24h battery, IPX5, USB-C",Africa Direct Trading | VIP margin 25% | Warehouse A-12
UK-O-0274,United Kingdom,TV & Display,LED TV 55 inch,366.33,GBP,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Nordic Wholesale | Backorder until 02/15 | Bulk discount applies 15%
